State,Year,HLp,EIr,PerTscr,Dr,state_per_capita_fund,drinks_per_capita,Health_care_expenditure,age_under5,Total_population,uninsured_under18_rate,Median_household_income,under18_poverty_rate,F_income_below_poverty_rate,Per_rep_women_uninsured,Per_women_breastfed,EI,TDia,EIrd
Connecticut,2021,2.5935733981271674,1.965655628054274,99.13394137865708,10.974910589969696,37.46,543.46002,NA,177577,3605597,24.0161156363974,83771,127.47895424110244,66.50646796789916,0.06695,0.874,72,402,179.1044776119403
Florida,2021,1.446054921165906,0.7856898405001421,95.80901097277128,10.435696347747289,19.53,645.22998,NA,1091954,21781128,73.16777828042223,63062,178.4506701445184,93.59197120492716,0.165455,0.806,163,2165,75.28868360277136
Georgia,2021,1.6936567133047995,1.2681567508489142,95.8519264910513,7.567224822499771,30.82,421.41,NA,625969,10799566,65.60604779267265,66559,201.97516414421426,105.95934155234143,0.170084,0.878,152,907,167.58544652701212
Hawaii,2021,3.557780998814073,0.922387666359204,97.5951646090535,13.176966662274344,121.95,584.84998,NA,81220,1441553,28.148516034123986,84857,136.41308557898603,79.68073956625729,0.043323,0.932,14,200,70
Idaho,2021,3.0553301188714377,1.0980092614694228,95.69646854584497,32.27192438057956,80.74,435.54001,NA,113051,1900923,70.46555592571333,66474,130.8746057602329,77.3752807102231,0.107605,0.86,23,676,34.023668639053255
Indiana,2021,2.403753947654422,1.649384357699045,97.59174455023022,40.863817110125176,15.34,506.26999,NA,408030,6805985,59.612024444186474,62743,160.21406315778617,82.60861464219003,0.093174,0.795,129,3196,40.36295369211514
Iowa,2021,1.823960204504629,0.8567085809036894,98.208712172615,8.042006356224954,36.91,552.15002,NA,187257,3193079,33.52226865656368,65600,125.27273731598862,69.48802857192392,0.064274,0.829,31,291,106.52920962199312
Kansas,2021,2.7210128831630382,1.971346068414038,99.04845718057312,15.409817858729452,NA,484.54001,NA,177567,2934582,50.372851627714255,64124,133.6637251263973,79.90645440326897,0.120773,0.864,71,555,127.92792792792793
Kentucky,2021,1.0727842878362766,0.2888265390328437,97.57236603728008,19.35137811520053,29.64,491.73999,NA,259278,4509394,39.78705676435885,55573,220.5965833451388,121.94920019456124,0.068697,0.754,14,938,14.925373134328359
Louisiana,2021,1.4153029632905794,0.9199469261388764,98.56318331618684,6.828836797877045,41.21,601.83002,NA,281958,4624047,39.95188658025698,52087,268.814850365281,151.66619659775543,0.085601,0.733,52,386,134.71502590673575
Maine,2021,2.396804260985353,1.775410563692854,96.42215184456047,25.12205947625388,44.34,652.84998,NA,61034,1372247,42.82547971824144,64767,151.2034527095089,72.12794269849354,0.064237,0.882,20,283,70.6713780918728
Maryland,2021,1.1080937665823891,0.5774573149795549,98.4360597308425,7.9127259106657934,108.77,476.95001,NA,350650,6165129,43.38486359432263,90203,139.88570916678177,73.6466484287553,0.071752,0.898,37,507,72.97830374753451
Massachusetts,2021,2.2469644374666915,1.829259509988909,99.03287925254976,19.949011191611337,104.32,597.90997,NA,346175,6984723,12.573263465225727,89645,126.36892705374508,71.3106822088801,0.028446,0.887,127,1385,91.69675090252707
Michigan,2021,1.891234325903015,1.1032200234434253,98.8895490984892,5.791905123077983,19.78,542.44,NA,545979,10050811,30.46593801401525,63498,177.96268380408335,90.03538674789432,0.058095,0.853,112,588,190.47619047619045
Missouri,2021,1.8716656350399383,1.2379520735697234,97.8033382340223,10.168892032894156,6.54,613.01001,NA,353946,6168187,58.5574063790033,61847,161.70650765763367,83.97273842787659,0.125026,0.807,84,690,121.73913043478261
Montana,2021,0.7486430844095078,0.5614823133071308,94.98666666666666,5.240501590866554,18.33,737.02002,NA,56091,1104271,69.95470558631102,63249,141.40973772321428,72.41413089618791,0.101304,0.877,6,56,107.14285714285714
Nebraska,2021,2.436152503146697,1.5428965853262415,99.314488487439,10.962686264160135,40.33,474.92999,NA,124596,1963692,47.08076851333706,66817,125.23489310783594,67.13225700910041,0.09484,0.843,38,270,140.74074074074076
Nevada,2021,1.8972332015810276,1.233201581027668,94.9984980474617,6.861660079051384,13.52,762.27002,NA,177077,3143991,86.39526050291572,66274,187.541493579165,105.94059143208933,0.142918,0.793,39,217,179.72350230414747
New Jersey,2021,0.8943992104613866,0.4729007319680895,98.72723951038304,3.320585574471585,32.44,564.17999,NA,516200,9267130,35.593784089275495,89296,142.3884682127704,73.84437958953116,0.097407,0.816,46,323,142.41486068111456
New Mexico,2021,2.1076523994811933,1.5131863380890618,99.49991934182933,14.429312581063554,159.25,516.48999,NA,115102,2115877,63.77379252264796,53992,238.92705603595365,143.25812061968693,0.130668,0.786,28,267,104.86891385767791
North Carolina,2021,2.01351107020168,1.191669817058137,98.97589822429374,5.383060208090205,14.8,523.5,NA,582801,10551162,54.92863063498176,61972,180.88059646913746,93.67742800280747,0.137445,0.835,145,655,221.37404580152673
North Dakota,2021,1.3024225058609014,0.9551098376313276,98.5706949674769,9.898411044542849,61.18,726.85999,NA,51150,774948,73.44406232489757,66519,104.9414275235068,62.66074596626041,0.083068,0.835,11,114,96.49122807017544
Ohio,2021,2.240330685430751,1.0570574360835234,97.19606820830522,35.15899248227062,24,471.59,NA,668935,11780017,50.62039906064117,62262,185.57911493055528,94.27029705788301,0.077154,0.827,134,4457,30.06506618801885
Oklahoma,2021,2.2130614016055543,2.017791277934476,99.09270725834192,2.2130614016055543,89.47,414.38,NA,241605,3986639,74.45753371285949,55826,211.6404762158079,114.7189784088045,0.188068,0.78,93,102,911.7647058823529
Oregon,2021,2.812492357357725,2.249993885886179,98.39730477680185,32.16023869500355,35.51,610.78998,NA,210330,4246155,34.41087437611569,71562,135.10617095953057,75.81268879882205,0.072931,0.937,92,1315,69.9619771863118
Pennsylvania,2021,1.8510662913115576,1.0643631175041457,98.10976670979848,7.303999074466854,15.75,545.90002,NA,678078,12964056,44.3232593915586,68957,169.20408417496142,83.4665482309678,0.062467,0.83,138,947,145.7233368532207
Rhode Island,2021,1.4823049842505094,1.1117287381878822,98.11835287701118,22.419862886788955,NA,614.45001,NA,52767,1095610,25.091942126010263,74008,150.14291567728208,69.86506300285058,0.051256,0.81,12,242,49.586776859504134
South Carolina,2021,2.471519598378065,1.8922571925082063,97.32584142972584,5.754006564973933,27.15,472.72,NA,275793,5190705,53.178408485518716,59318,200.86910316414694,108.2929718258357,0.133813,0.807,98,298,328.8590604026846
South Dakota,2021,3.095427611214292,0,92.6044226044226,6.367736800212258,37.06,519.56,NA,58079,895376,75.6665099000289,66143,145.83768576164013,79.09987613803827,0.137514,0.886,0,72,0
Tennessee,2021,1.790489477967678,0.9068712940355772,98.62174930055497,17.381699802348564,70.35,528.85999,NA,397258,6975218,49.36064516407243,59695,180.50465850353493,96.75327698418174,0.124282,0.777,78,1495,52.17391304347826
Texas,2021,1.3014752816409088,0.3813239678693109,98.81416557448668,6.297371904160576,17.91,546.94,NA,1891627,29527941,118.21970014771424,66963,195.5988026593395,110.30579050980003,0.240566,0.829,138,2279,60.5528740675735
Utah,2021,2.385375327197501,1.6676517774212616,98.75132892789394,14.861099383602127,NA,284.07999,NA,234281,3337975,79.22952775243843,79449,81.38415734855032,59.014215990326356,0.10474,0.911,79,704,112.2159090909091
Vermont,2021,1.5857284440039645,0.7928642220019821,98.53515625,8.721506442021804,56.18,688.84998,NA,27160,645570,18.836200401310208,72431,104.2457954891139,63.19718369597489,0.02725,0.929,4,44,90.9090909090909
Virginia,2021,1.4590921677636484,0.34080984940464776,97.68414481897628,12.00289688371994,41.98,493.20001,NA,480992,8642274,44.086663406839435,80963,130.67667464224343,68.73572711349578,0.083934,0.841,32,1127,28.393966282165042
Washington,2021,2.0535386872020536,1.5279305708348612,99.1263888720602,6.735117956240068,89,492.53,NA,432524,7738692,30.933551114353158,84247,120.34097693194855,65.08504290734358,0.085728,0.912,125,551,226.86025408348456
West Virginia,2021,0.946126447016919,0.6678539626001782,98.65480700598474,32.50222617987533,NA,409.82001,NA,88784,1782959,33.127120335262425,51248,207.00955642429278,123.1831080964164,0.075136,0.687,12,584,20.54794520547945
Wisconsin,2021,1.6763207249672205,0.8962506846359396,97.98663175527332,7.867089342915471,17.47,686.64001,NA,315264,5895908,40.26241888184936,67125,134.01940863927956,68.11315572644878,0.063876,0.833,54,474,113.92405063291139
Wyoming,2021,2.1621621621621623,1.8018018018018016,98.28227377368516,5.7657657657657655,27.23,656.81,NA,30233,578803,113.64156066885808,65204,134.36191657621336,78.00017237607156,0.15659,0.893,10,32,312.5
Alaska,2022,1.858088491464406,0.4645221228661015,92.3233622815482,6.967831842991523,91.15,608,NA,46497,733583,84.06523781433658,88121,139.0889103451485,72.7178606169897,0.1306,0.915,4,60,66.66666666666667
Arizona,2022,2.1045877446262433,1.3089509143407123,98.09043075451272,5.659287776708374,16.57,525.96997,NA,393413,7359197,84.2239229594174,74568,157.83060201171378,88.6993973518196,0.13325,0.862,102,441,231.29251700680274
Arkansas,2022,1.1737778038617288,0.7629555725101238,98.87712171768462,5.4874112330535825,45.34,426.62,NA,177765,3045637,59.25811767536869,55432,220.59652333028362,118.46264395519923,0.10944,0.834,26,187,139.0374331550802
California,2022,2.241727709017429,1.7146909670274155,99.51900533203134,4.617036159092234,130.29,625.03998,NA,2118386,39029342,31.8748337085508,91551,152.96189485458132,86.4825648106986,0.07716,0.901,706,1901,371.383482377696
Connecticut,2022,2.4549015281072433,1.572240304518122,99.10880262438492,12.715838252330778,39.16,514.07001,NA,178453,3626205,31.529713795979227,88429,124.82415908504457,64.67532150965222,0.06684,0.911,57,461,123.64425162689804
Florida,2022,1.3801226376076676,0.7282731833630037,99.03522089301056,11.148873424322527,19.78,642.5,NA,1101350,22244823,74.08699390242829,69303,171.45112003494492,90.28236758186749,0.14901,0.866,162,2480,65.3225806451613
Georgia,2022,1.6727729679888372,1.142381539114328,96.45887445887446,7.099085278781895,31.09,431.51001,NA,621126,10912876,62.25346606128394,72837,166.16041153590731,93.51303254679254,0.1617,0.811,140,870,160.91954022988506
Hawaii,2022,5.207989979563584,2.043641637550267,97.92769528728212,13.382556529764653,NA,592.29999,NA,78927,1440196,30.21301493612124,92458,126.25197225550075,66.0196029273068,0.04802,0.907,31,203,152.70935960591135
Idaho,2022,1.8165304268846505,1.0038720780152015,95.70846868280184,32.12390649648645,51.23,414.85999,NA,111816,1939033,57.40354852414575,72785,132.65908867988273,67.774037668534,0.10513,0.907,21,672,31.25
Indiana,2022,2.071485551066622,1.3638352075345463,97.14399990000877,40.24600499215151,15.23,503.88,NA,399031,6833037,54.87310403362364,66785,157.18256721399194,88.15612382234187,0.08439,0.86,106,3128,33.887468030690535
Iowa,2022,1.7503889753278508,0.8057346076905979,97.98807546758869,8.196265836852634,37.11,528.15997,NA,180010,3200517,37.24865226458899,69588,122.11342775995922,67.58723052216654,0.053900000000000003,0.875,29,295,98.30508474576271
Kansas,2022,2.1462218134180673,1.5051425704490342,98.97376479351156,11.3443152994955,18,485.51999,NA,176673,2937150,51.935300996612234,68925,137.81736001752677,76.63217662717938,0.12336,0.878,54,407,132.67813267813267
Kentucky,2022,1.1141831386951675,0.1650641686955804,97.59958113496316,22.180497668468615,29.52,483.32001,NA,260433,4512310,43.02733706601453,59341,209.17997391212762,118.8994347872454,0.06077,0.739,8,1075,7.44186046511628
Louisiana,2022,1.9165666589048704,1.3612996829604689,98.92269255984549,13.648820505472068,24.82,607.89001,NA,270937,4590241,35.23449325968627,55416,245.5831955888707,140.00249306671074,0.07521,0.724,76,762,99.73753280839895
Maine,2022,2.316052022091573,2.226973098164974,95.70332480818416,26.189203634420096,36.14,632.37,NA,61018,1385340,45.77723284122487,69543,116.50911645058386,62.221143866176014,0.0866,0.894,25,294,85.03401360544217
Maryland,2022,1.1334171751517692,0.8694707097054668,98.42295878604504,8.182340428835374,NA,449.84,NA,349193,6164660,42.030428559825,94991,116.06761897321563,65.57600748117098,0.07609,0.908,56,527,106.2618595825427
Massachusetts,2022,1.9748210318439892,1.5246780025266091,99.03648417389304,17.613661114902637,112.1,604.02002,NA,342252,6981974,15.371480343265985,94488,115.29908042466252,68.67553375030083,0.026,0.879,105,1213,86.56224237427865
Michigan,2022,1.7213969642658242,1.053089907550857,98.59530370192884,5.771742762538352,NA,518.77002,NA,536805,10034118,26.946668099357083,66986,182.07093980816583,91.0883008443984,0.05753,0.812,104,570,182.4561403508772
Missouri,2022,1.855204963044317,1.350589213096263,97.25181143731416,13.12000949864941,6.46,597.72998,NA,349648,6177957,57.81503185278906,64811,168.95572961020778,86.71208834612212,0.10757,0.894,91,884,102.94117647058823
Montana,2022,1.2369172216936253,1.141769743101808,93.60527253295334,5.99429115128449,17.51,708.41998,NA,57024,1122867,68.68301689880785,67631,134.2687632100898,72.78113218244182,0.1025,0.919,12,63,190.47619047619045
Nebraska,2022,1.699923098716963,1.699923098716963,100,2.549884648075444,44.13,478.64001,NA,121107,1967923,45.634024823959,69597,137.78754421695788,76.79502387384245,0.08758,0.912,42,63,666.6666666666666
Nevada,2022,1.6706594376497288,0.788046904551759,96.34353741496598,6.115243979321649,10.05,792.41998,NA,172575,3177772,75.68880411441243,72333,161.10981855450285,91.18792864104148,0.14222,0.826,25,194,128.86597938144328
New Jersey,2022,0.9942576547693932,0.5377107724773249,98.93900003011352,3.67266603088286,38.05,542.26001,NA,513333,9261699,39.01966617746771,96346,128.8776237479009,68.37620492932608,0.09252,0.885,53,362,146.40883977900552
New Mexico,2022,2.1855534914217025,1.6938039558518194,99.321647582352,16.774123046661565,149.39,528.08002,NA,104994,2113344,38.09204508296806,59726,234.76529058994194,126.24694073546269,0.11383,0.874,31,307,100.9771986970684
North Carolina,2022,1.99884148779075,1.4359024565353955,98.87229871984124,5.466219578856337,15.9,511.20001,NA,584492,10698973,48.395190491183875,67481,171.5362032154807,93.26701841718013,0.12388,0.846,176,670,262.6865671641791
North Dakota,2022,1.828655024229679,1.1886257657492914,98.4339843398434,10.971930145378074,72.35,724.75,NA,47844,779261,55.04336543058116,71970,126.75573441548588,65.08533709053937,0.08953,0.862,13,120,108.33333333333334
Ohio,2022,1.6545572260988417,0.7513448273105852,97.065737716365,32.20391818334412,45.19,463.19,NA,661196,11756058,44.86886793184107,65720,177.0470817086653,92.98039485174203,0.06608,0.842,94,4029,23.330851327872924
Oklahoma,2022,1.931264539349515,0.3511390071544573,98.3636991624212,2.326295922398279,66.82,416.85001,NA,240173,4019800,72.61005392820658,59673,197.43015352024548,113.87833559030882,0.15758,0.816,16,106,150.94339622641508
Oregon,2022,2.392040104842609,2.0103315774741075,98.25478184773095,33.10685294042802,51.98,611.33002,NA,199584,4240137,30.197957382423404,75657,137.86013780251574,76.59043515262472,0.0733,0.914,79,1301,60.72252113758647
Pennsylvania,2022,1.6614420062695925,1.0031347962382446,97.90907347017072,5.846394984326019,16.68,546.33002,NA,668734,12972008,51.72062803466961,71798,152.41662035270903,79.09035229302778,0.06438,0.85,128,746,171.58176943699732
Rhode Island,2022,2.2729425134955963,1.325883132872431,98.59930899243626,24.62354389620229,284.53,595.02002,NA,51955,1093734,20.554207705677868,81854,117.36106253060571,67.16616404742727,0.0456,0.86,14,260,53.84615384615385
South Carolina,2022,1.680223011417879,1.298354145186543,97.14359906517788,4.047809982052163,28.29,469.85999,NA,281426,5282634,47.22445817571962,64115,192.2074801856168,100.00986833637012,0.1199,0.786,68,212,320.75471698113205
South Dakota,2022,2.339890805095762,0.17332524482190834,95.9185369908562,2.946529161972441,37.95,507.57001,NA,57246,909824,62.2813579697047,69728,151.72597465704783,76.57002575015677,0.09609,0.894,2,34,58.8235294117647
Tennessee,2022,1.5716729071326214,0.808949290435908,98.65018924711568,9.77672999583969,57.27,528.01001,NA,402215,7051339,52.92868958535381,65254,176.21120578910146,96.45115381366121,0.11907,0.785,70,846,82.74231678486997
Texas,2022,1.298852768411901,0.5062875076870879,98.4570736595958,6.094005131793795,23.33,520.71002,NA,1881718,30029572,108.65577483076935,72284,191.6817740478955,108.68009304891268,0.22074,0.834,191,2299,83.0795998260113
Utah,2022,2.19501172824894,1.6785383804256602,98.69591997111483,14.827089027093333,33,268.35999,NA,228464,3380800,61.37101096026688,89168,84.38396023003428,55.90302901881654,0.09415,0.942,78,689,113.20754716981132
Vermont,2022,1.3958125623130608,0.5982053838484547,98.31405606743776,5.583250249252243,59.66,674.40997,NA,27875,647064,25.911074609079346,73991,116.2378863250069,65.97728820153681,0.03687,0.954,3,28,107.14285714285714
Virginia,2022,1.388028785581584,0.3630229131521066,97.71819082894255,9.363855730423456,43.93,474.53,NA,481682,8683619,43.742527406667755,85873,127.10659865330051,73.53292735670527,0.08468,0.855,34,877,38.76852907639681
Washington,2022,2.235892874789999,1.6800079059195574,98.84973258114148,6.571795631979445,69.35,483.16,NA,421722,7785786,27.753361678452762,91306,114.43495511850855,64.71328299176675,0.07624,0.879,136,532,255.6390977443609
West Virginia,2022,0.4059382973787984,0.4059382973787984,98.28441151325164,27.71978659243795,77.61,399.22,NA,87469,1775156,28.461091537096163,54329,250.03472704542295,130.50679819636161,0.0656,0.717,7,478,14.644351464435147
Wisconsin,2022,2.0026702269692924,1.0783608914450036,97.83963022508038,7.582759919208518,19.4,689.23999,NA,309244,5892539,45.01514083922647,70996,127.29274170301272,68.38373243421205,0.06489,0.888,63,443,142.21218961625283
Wyoming,2022,1.7113519680547633,1.7113519680547633,98.06078687301884,5.894656778855296,23.18,641.45001,NA,30444,581381,78.74299641618414,70042,140.70659557258742,85.61275388778404,0.14738,0.894,9,31,290.32258064516134
